"Cost","Gamma","Degree","Accuracy","AUC"
0.03125,0.0001220703125,5,0.746153846153846,0.5
0.0625,0.0001220703125,5,0.746153846153846,0.5
0.125,0.0001220703125,5,0.746153846153846,0.5
0.25,0.0001220703125,5,0.746153846153846,0.5
0.5,0.0001220703125,5,0.746153846153846,0.5
1,0.0001220703125,5,0.746153846153846,0.5
2,0.0001220703125,5,0.746153846153846,0.5
4,0.0001220703125,5,0.746153846153846,0.5
8,0.0001220703125,5,0.746153846153846,0.5
16,0.0001220703125,5,0.746153846153846,0.5
32,0.0001220703125,5,0.746153846153846,0.5
64,0.0001220703125,5,0.746153846153846,0.5
3.0517578125e-05,0.000244140625,5,0.746153846153846,0.5
6.103515625e-05,0.000244140625,5,0.746153846153846,0.5
0.0001220703125,0.000244140625,5,0.746153846153846,0.5
0.000244140625,0.000244140625,5,0.746153846153846,0.5
0.00048828125,0.000244140625,5,0.746153846153846,0.5
0.0009765625,0.000244140625,5,0.746153846153846,0.5
0.001953125,0.000244140625,5,0.746153846153846,0.5
0.00390625,0.000244140625,5,0.746153846153846,0.5
0.0078125,0.000244140625,5,0.746153846153846,0.5
0.015625,0.000244140625,5,0.746153846153846,0.5
0.03125,0.000244140625,5,0.746153846153846,0.5
0.0625,0.000244140625,5,0.746153846153846,0.5
0.125,0.000244140625,5,0.746153846153846,0.5
0.25,0.000244140625,5,0.746153846153846,0.5
0.5,0.000244140625,5,0.746153846153846,0.5
1,0.000244140625,5,0.746153846153846,0.5
2,0.000244140625,5,0.746153846153846,0.5
4,0.000244140625,5,0.746153846153846,0.5
8,0.000244140625,5,0.746153846153846,0.5
16,0.000244140625,5,0.746153846153846,0.5
32,0.000244140625,5,0.746153846153846,0.5
64,0.000244140625,5,0.746153846153846,0.5
3.0517578125e-05,0.00048828125,5,0.746153846153846,0.5
6.103515625e-05,0.00048828125,5,0.746153846153846,0.5
0.0001220703125,0.00048828125,5,0.746153846153846,0.5
0.000244140625,0.00048828125,5,0.746153846153846,0.5
0.00048828125,0.00048828125,5,0.746153846153846,0.5
0.0009765625,0.00048828125,5,0.746153846153846,0.5
0.001953125,0.00048828125,5,0.746153846153846,0.5
0.00390625,0.00048828125,5,0.746153846153846,0.5
0.0078125,0.00048828125,5,0.746153846153846,0.5
0.015625,0.00048828125,5,0.746153846153846,0.5
0.03125,0.00048828125,5,0.746153846153846,0.5
0.0625,0.00048828125,5,0.746153846153846,0.5
0.125,0.00048828125,5,0.746153846153846,0.5
0.25,0.00048828125,5,0.746153846153846,0.5
0.5,0.00048828125,5,0.746153846153846,0.5
1,0.00048828125,5,0.746153846153846,0.5
2,0.00048828125,5,0.746153846153846,0.5
4,0.00048828125,5,0.746153846153846,0.5
8,0.00048828125,5,0.746153846153846,0.5
16,0.00048828125,5,0.746153846153846,0.5
32,0.00048828125,5,0.746153846153846,0.5
64,0.00048828125,5,0.746153846153846,0.5
3.0517578125e-05,0.0009765625,5,0.746153846153846,0.5
6.103515625e-05,0.0009765625,5,0.746153846153846,0.5
0.0001220703125,0.0009765625,5,0.746153846153846,0.5
0.000244140625,0.0009765625,5,0.746153846153846,0.5
0.00048828125,0.0009765625,5,0.746153846153846,0.5
0.0009765625,0.0009765625,5,0.746153846153846,0.5
0.001953125,0.0009765625,5,0.746153846153846,0.5
0.00390625,0.0009765625,5,0.746153846153846,0.5
0.0078125,0.0009765625,5,0.746153846153846,0.5
0.015625,0.0009765625,5,0.746153846153846,0.5
0.03125,0.0009765625,5,0.746153846153846,0.5
0.0625,0.0009765625,5,0.746153846153846,0.5
0.125,0.0009765625,5,0.746153846153846,0.5
0.25,0.0009765625,5,0.746153846153846,0.5
0.5,0.0009765625,5,0.746153846153846,0.5
1,0.0009765625,5,0.746153846153846,0.5
2,0.0009765625,5,0.746153846153846,0.5
4,0.0009765625,5,0.746153846153846,0.5
8,0.0009765625,5,0.746153846153846,0.5
16,0.0009765625,5,0.746153846153846,0.5
32,0.0009765625,5,0.746153846153846,0.5
64,0.0009765625,5,0.746153846153846,0.5
3.0517578125e-05,0.001953125,5,0.746153846153846,0.5
6.103515625e-05,0.001953125,5,0.746153846153846,0.5
0.0001220703125,0.001953125,5,0.746153846153846,0.5
0.000244140625,0.001953125,5,0.746153846153846,0.5
0.00048828125,0.001953125,5,0.746153846153846,0.5
0.0009765625,0.001953125,5,0.746153846153846,0.5
0.001953125,0.001953125,5,0.746153846153846,0.5
0.00390625,0.001953125,5,0.746153846153846,0.5
0.0078125,0.001953125,5,0.746153846153846,0.5
0.015625,0.001953125,5,0.746153846153846,0.5
0.03125,0.001953125,5,0.746153846153846,0.5
0.0625,0.001953125,5,0.746153846153846,0.5
0.125,0.001953125,5,0.746153846153846,0.5
0.25,0.001953125,5,0.746153846153846,0.5
0.5,0.001953125,5,0.746153846153846,0.5
1,0.001953125,5,0.746153846153846,0.5
2,0.001953125,5,0.746153846153846,0.5
4,0.001953125,5,0.746153846153846,0.5
8,0.001953125,5,0.746153846153846,0.5
16,0.001953125,5,0.746153846153846,0.5
32,0.001953125,5,0.746153846153846,0.5
64,0.001953125,5,0.746153846153846,0.5
3.0517578125e-05,0.00390625,5,0.746153846153846,0.5
6.103515625e-05,0.00390625,5,0.746153846153846,0.5
0.0001220703125,0.00390625,5,0.746153846153846,0.5
0.000244140625,0.00390625,5,0.746153846153846,0.5
0.00048828125,0.00390625,5,0.746153846153846,0.5
0.0009765625,0.00390625,5,0.746153846153846,0.5
0.001953125,0.00390625,5,0.746153846153846,0.5
0.00390625,0.00390625,5,0.746153846153846,0.5
0.0078125,0.00390625,5,0.746153846153846,0.5
0.015625,0.00390625,5,0.746153846153846,0.5
0.03125,0.00390625,5,0.746153846153846,0.5
0.0625,0.00390625,5,0.746153846153846,0.5
0.125,0.00390625,5,0.746153846153846,0.5
0.25,0.00390625,5,0.746153846153846,0.5
0.5,0.00390625,5,0.746153846153846,0.5
1,0.00390625,5,0.746153846153846,0.5
2,0.00390625,5,0.746153846153846,0.5
4,0.00390625,5,0.746153846153846,0.5
8,0.00390625,5,0.746153846153846,0.5
16,0.00390625,5,0.746153846153846,0.5
32,0.00390625,5,0.746153846153846,0.5
64,0.00390625,5,0.746153846153846,0.5
3.0517578125e-05,0.0078125,5,0.746153846153846,0.5
6.103515625e-05,0.0078125,5,0.746153846153846,0.5
0.0001220703125,0.0078125,5,0.746153846153846,0.5
0.000244140625,0.0078125,5,0.746153846153846,0.5
0.00048828125,0.0078125,5,0.746153846153846,0.5
0.0009765625,0.0078125,5,0.746153846153846,0.5
0.001953125,0.0078125,5,0.746153846153846,0.5
0.00390625,0.0078125,5,0.746153846153846,0.5
0.0078125,0.0078125,5,0.746153846153846,0.5
0.015625,0.0078125,5,0.746153846153846,0.5
0.03125,0.0078125,5,0.746153846153846,0.5
0.0625,0.0078125,5,0.746153846153846,0.5
0.125,0.0078125,5,0.746153846153846,0.5
0.25,0.0078125,5,0.746153846153846,0.5
0.5,0.0078125,5,0.746153846153846,0.5
1,0.0078125,5,0.746153846153846,0.5
2,0.0078125,5,0.746153846153846,0.5
4,0.0078125,5,0.746153846153846,0.5
8,0.0078125,5,0.746153846153846,0.5
16,0.0078125,5,0.746153846153846,0.5
32,0.0078125,5,0.746153846153846,0.5
64,0.0078125,5,0.746153846153846,0.5
3.0517578125e-05,0.015625,5,0.746153846153846,0.5
6.103515625e-05,0.015625,5,0.746153846153846,0.5
0.0001220703125,0.015625,5,0.746153846153846,0.5
0.000244140625,0.015625,5,0.746153846153846,0.5
0.00048828125,0.015625,5,0.746153846153846,0.5
0.0009765625,0.015625,5,0.746153846153846,0.5
0.001953125,0.015625,5,0.746153846153846,0.5
0.00390625,0.015625,5,0.746153846153846,0.5
0.0078125,0.015625,5,0.746153846153846,0.5
0.015625,0.015625,5,0.746153846153846,0.5
0.03125,0.015625,5,0.746153846153846,0.5
0.0625,0.015625,5,0.746153846153846,0.5
0.125,0.015625,5,0.746153846153846,0.5
0.25,0.015625,5,0.746153846153846,0.5
0.5,0.015625,5,0.746153846153846,0.5
1,0.015625,5,0.746153846153846,0.5
2,0.015625,5,0.746153846153846,0.5
4,0.015625,5,0.746153846153846,0.5
8,0.015625,5,0.746153846153846,0.5
16,0.015625,5,0.746153846153846,0.5
3.0517578125e-05,0.03125,5,0.746153846153846,0.5
6.103515625e-05,0.03125,5,0.746153846153846,0.5
0.0001220703125,0.03125,5,0.746153846153846,0.5
0.000244140625,0.03125,5,0.746153846153846,0.5
0.00048828125,0.03125,5,0.746153846153846,0.5
0.0009765625,0.03125,5,0.746153846153846,0.5
0.001953125,0.03125,5,0.746153846153846,0.5
0.00390625,0.03125,5,0.746153846153846,0.5
0.0078125,0.03125,5,0.746153846153846,0.5
0.015625,0.03125,5,0.746153846153846,0.5
0.03125,0.03125,5,0.746153846153846,0.5
0.0625,0.03125,5,0.746153846153846,0.5
0.125,0.03125,5,0.746153846153846,0.5
0.25,0.03125,5,0.746153846153846,0.5
0.5,0.03125,5,0.746153846153846,0.5
3.0517578125e-05,0.0625,5,0.746153846153846,0.5
6.103515625e-05,0.0625,5,0.746153846153846,0.5
0.0001220703125,0.0625,5,0.746153846153846,0.5
0.000244140625,0.0625,5,0.746153846153846,0.5
0.00048828125,0.0625,5,0.746153846153846,0.5
0.0009765625,0.0625,5,0.746153846153846,0.5
0.001953125,0.0625,5,0.746153846153846,0.5
0.00390625,0.0625,5,0.746153846153846,0.5
0.0078125,0.0625,5,0.746153846153846,0.5
0.015625,0.0625,5,0.746153846153846,0.5
3.0517578125e-05,0.125,5,0.746153846153846,0.5
6.103515625e-05,0.125,5,0.746153846153846,0.5
0.0001220703125,0.125,5,0.746153846153846,0.5
0.000244140625,0.125,5,0.746153846153846,0.5
0.00048828125,0.125,5,0.746153846153846,0.5
8,0.0625,4,0.615384615384615,0.502343017806935
0.5,0.125,4,0.615384615384615,0.502343017806935
0.03125,0.25,4,0.615384615384615,0.502343017806935
0.001953125,0.5,4,0.615384615384615,0.502343017806935
0.0001220703125,1,4,0.615384615384615,0.502343017806935
64,0.0001220703125,1,0.742307692307692,0.5024211184005
32,0.000244140625,1,0.742307692307692,0.5024211184005
16,0.00048828125,1,0.742307692307692,0.5024211184005
8,0.0009765625,1,0.742307692307692,0.5024211184005
4,0.001953125,1,0.742307692307692,0.5024211184005
2,0.00390625,1,0.742307692307692,0.5024211184005
1,0.0078125,1,0.742307692307692,0.5024211184005
0.5,0.015625,1,0.742307692307692,0.5024211184005
0.25,0.03125,1,0.742307692307692,0.5024211184005
0.125,0.0625,1,0.742307692307692,0.5024211184005
0.0625,0.125,1,0.742307692307692,0.5024211184005
0.03125,0.25,1,0.742307692307692,0.5024211184005
0.015625,0.5,1,0.742307692307692,0.5024211184005
0.0078125,1,1,0.742307692307692,0.5024211184005
0.00390625,2,1,0.742307692307692,0.5024211184005
0.001953125,4,1,0.742307692307692,0.5024211184005
0.0009765625,8,1,0.742307692307692,0.5024211184005
64,0.00390625,2,0.746153846153846,0.504998437988129
16,0.0078125,2,0.746153846153846,0.504998437988129
4,0.015625,2,0.746153846153846,0.504998437988129
1,0.03125,2,0.746153846153846,0.504998437988129
0.25,0.0625,2,0.746153846153846,0.504998437988129
0.0625,0.125,2,0.746153846153846,0.504998437988129
0.015625,0.25,2,0.746153846153846,0.504998437988129
0.00390625,0.5,2,0.746153846153846,0.504998437988129
0.0009765625,1,2,0.746153846153846,0.504998437988129
0.000244140625,2,2,0.746153846153846,0.504998437988129
6.103515625e-05,4,2,0.746153846153846,0.504998437988129
64,0.0078125,3,0.742307692307692,0.507419556388629
8,0.015625,3,0.742307692307692,0.507419556388629
1,0.03125,3,0.742307692307692,0.507419556388629
0.125,0.0625,3,0.742307692307692,0.507419556388629
0.015625,0.125,3,0.742307692307692,0.507419556388629
0.001953125,0.25,3,0.742307692307692,0.507419556388629
0.000244140625,0.5,3,0.742307692307692,0.507419556388629
3.0517578125e-05,1,3,0.742307692307692,0.507419556388629
32,0.015625,5,0.75,0.507575757575758
1,0.03125,5,0.75,0.507575757575758
0.03125,0.0625,5,0.75,0.507575757575758
0.0009765625,0.125,5,0.75,0.507575757575758
3.0517578125e-05,0.25,5,0.75,0.507575757575758
32,0.0625,4,0.607692307692308,0.512183692596064
64,0.0625,4,0.607692307692308,0.512183692596064
2,0.125,4,0.607692307692308,0.512183692596064
4,0.125,4,0.607692307692308,0.512183692596064
8,0.125,4,0.607692307692308,0.512183692596064
16,0.125,4,0.607692307692308,0.512183692596064
32,0.125,4,0.607692307692308,0.512183692596064
64,0.125,4,0.607692307692308,0.512183692596064
0.125,0.25,4,0.607692307692308,0.512183692596064
0.25,0.25,4,0.607692307692308,0.512183692596064
0.5,0.25,4,0.607692307692308,0.512183692596064
1,0.25,4,0.607692307692308,0.512183692596064
2,0.25,4,0.607692307692308,0.512183692596064
4,0.25,4,0.607692307692308,0.512183692596064
8,0.25,4,0.607692307692308,0.512183692596064
16,0.25,4,0.607692307692308,0.512183692596064
32,0.25,4,0.607692307692308,0.512183692596064
64,0.25,4,0.607692307692308,0.512183692596064
0.0078125,0.5,4,0.607692307692308,0.512183692596064
0.015625,0.5,4,0.607692307692308,0.512183692596064
0.03125,0.5,4,0.607692307692308,0.512183692596064
0.0625,0.5,4,0.607692307692308,0.512183692596064
0.125,0.5,4,0.607692307692308,0.512183692596064
0.25,0.5,4,0.607692307692308,0.512183692596064
0.5,0.5,4,0.607692307692308,0.512183692596064
1,0.5,4,0.607692307692308,0.512183692596064
2,0.5,4,0.607692307692308,0.512183692596064
4,0.5,4,0.607692307692308,0.512183692596064
8,0.5,4,0.607692307692308,0.512183692596064
16,0.5,4,0.607692307692308,0.512183692596064
32,0.5,4,0.607692307692308,0.512183692596064
64,0.5,4,0.607692307692308,0.512183692596064
0.00048828125,1,4,0.607692307692308,0.512183692596064
0.0009765625,1,4,0.607692307692308,0.512183692596064
0.001953125,1,4,0.607692307692308,0.512183692596064
0.00390625,1,4,0.607692307692308,0.512183692596064
0.0078125,1,4,0.607692307692308,0.512183692596064
0.015625,1,4,0.607692307692308,0.512183692596064
0.03125,1,4,0.607692307692308,0.512183692596064
0.0625,1,4,0.607692307692308,0.512183692596064
0.125,1,4,0.607692307692308,0.512183692596064
0.25,1,4,0.607692307692308,0.512183692596064
0.5,1,4,0.607692307692308,0.512183692596064
1,1,4,0.607692307692308,0.512183692596064
2,1,4,0.607692307692308,0.512183692596064
4,1,4,0.607692307692308,0.512183692596064
8,1,4,0.607692307692308,0.512183692596064
16,1,4,0.607692307692308,0.512183692596064
32,1,4,0.607692307692308,0.512183692596064
64,1,4,0.607692307692308,0.512183692596064
3.0517578125e-05,2,4,0.607692307692308,0.512183692596064
6.103515625e-05,2,4,0.607692307692308,0.512183692596064
0.0001220703125,2,4,0.607692307692308,0.512183692596064
0.000244140625,2,4,0.607692307692308,0.512183692596064
0.00048828125,2,4,0.607692307692308,0.512183692596064
0.0009765625,2,4,0.607692307692308,0.512183692596064
0.001953125,2,4,0.607692307692308,0.512183692596064
0.00390625,2,4,0.607692307692308,0.512183692596064
0.0078125,2,4,0.607692307692308,0.512183692596064
0.015625,2,4,0.607692307692308,0.512183692596064
0.03125,2,4,0.607692307692308,0.512183692596064
0.0625,2,4,0.607692307692308,0.512183692596064
0.125,2,4,0.607692307692308,0.512183692596064
0.25,2,4,0.607692307692308,0.512183692596064
0.5,2,4,0.607692307692308,0.512183692596064
1,2,4,0.607692307692308,0.512183692596064
2,2,4,0.607692307692308,0.512183692596064
4,2,4,0.607692307692308,0.512183692596064
8,2,4,0.607692307692308,0.512183692596064
16,2,4,0.607692307692308,0.512183692596064
32,2,4,0.607692307692308,0.512183692596064
64,2,4,0.607692307692308,0.512183692596064
3.0517578125e-05,4,4,0.607692307692308,0.512183692596064
6.103515625e-05,4,4,0.607692307692308,0.512183692596064
0.0001220703125,4,4,0.607692307692308,0.512183692596064
0.000244140625,4,4,0.607692307692308,0.512183692596064
0.00048828125,4,4,0.607692307692308,0.512183692596064
0.0009765625,4,4,0.607692307692308,0.512183692596064
0.001953125,4,4,0.607692307692308,0.512183692596064
0.00390625,4,4,0.607692307692308,0.512183692596064
0.0078125,4,4,0.607692307692308,0.512183692596064
0.015625,4,4,0.607692307692308,0.512183692596064
0.03125,4,4,0.607692307692308,0.512183692596064
0.0625,4,4,0.607692307692308,0.512183692596064
0.125,4,4,0.607692307692308,0.512183692596064
0.25,4,4,0.607692307692308,0.512183692596064
0.5,4,4,0.607692307692308,0.512183692596064
1,4,4,0.607692307692308,0.512183692596064
2,4,4,0.607692307692308,0.512183692596064
4,4,4,0.607692307692308,0.512183692596064
8,4,4,0.607692307692308,0.512183692596064
16,4,4,0.607692307692308,0.512183692596064
32,4,4,0.607692307692308,0.512183692596064
64,4,4,0.607692307692308,0.512183692596064
3.0517578125e-05,8,4,0.607692307692308,0.512183692596064
6.103515625e-05,8,4,0.607692307692308,0.512183692596064
0.0001220703125,8,4,0.607692307692308,0.512183692596064
0.000244140625,8,4,0.607692307692308,0.512183692596064
0.00048828125,8,4,0.607692307692308,0.512183692596064
0.0009765625,8,4,0.607692307692308,0.512183692596064
0.001953125,8,4,0.607692307692308,0.512183692596064
0.00390625,8,4,0.607692307692308,0.512183692596064
0.0078125,8,4,0.607692307692308,0.512183692596064
0.015625,8,4,0.607692307692308,0.512183692596064
0.03125,8,4,0.607692307692308,0.512183692596064
0.0625,8,4,0.607692307692308,0.512183692596064
0.125,8,4,0.607692307692308,0.512183692596064
0.25,8,4,0.607692307692308,0.512183692596064
0.5,8,4,0.607692307692308,0.512183692596064
1,8,4,0.607692307692308,0.512183692596064
2,8,4,0.607692307692308,0.512183692596064
4,8,4,0.607692307692308,0.512183692596064
8,8,4,0.607692307692308,0.512183692596064
16,8,4,0.607692307692308,0.512183692596064
32,8,4,0.607692307692308,0.512183692596064
64,8,4,0.607692307692308,0.512183692596064
16,0.0625,4,0.623076923076923,0.512496094970322
1,0.125,4,0.623076923076923,0.512496094970322
0.0625,0.25,4,0.623076923076923,0.512496094970322
0.00390625,0.5,4,0.623076923076923,0.512496094970322
0.000244140625,1,4,0.623076923076923,0.512496094970322
64,0.015625,5,0.75,0.512574195563886
2,0.03125,5,0.75,0.512574195563886
4,0.03125,5,0.75,0.512574195563886
8,0.03125,5,0.75,0.512574195563886
0.0625,0.0625,5,0.75,0.512574195563886
0.125,0.0625,5,0.75,0.512574195563886
0.25,0.0625,5,0.75,0.512574195563886
0.001953125,0.125,5,0.75,0.512574195563886
0.00390625,0.125,5,0.75,0.512574195563886
0.0078125,0.125,5,0.75,0.512574195563886
6.103515625e-05,0.25,5,0.75,0.512574195563886
0.0001220703125,0.25,5,0.75,0.512574195563886
0.000244140625,0.25,5,0.75,0.512574195563886
64,0.03125,4,0.630769230769231,0.512652296157451
4,0.0625,4,0.630769230769231,0.512652296157451
0.25,0.125,4,0.630769230769231,0.512652296157451
0.015625,0.25,4,0.630769230769231,0.512652296157451
0.0009765625,0.5,4,0.630769230769231,0.512652296157451
6.103515625e-05,1,4,0.630769230769231,0.512652296157451
64,0.03125,5,0.7,0.514058106841612
2,0.0625,5,0.7,0.514058106841612
0.0625,0.125,5,0.7,0.514058106841612
0.001953125,0.25,5,0.7,0.514058106841612
6.103515625e-05,0.5,5,0.7,0.514058106841612
32,0.03125,5,0.730769230769231,0.514682911590128
1,0.0625,5,0.730769230769231,0.514682911590128
0.03125,0.125,5,0.730769230769231,0.514682911590128
0.0009765625,0.25,5,0.730769230769231,0.514682911590128
3.0517578125e-05,0.5,5,0.730769230769231,0.514682911590128
16,0.015625,3,0.742307692307692,0.517416432364886
2,0.03125,3,0.742307692307692,0.517416432364886
0.25,0.0625,3,0.742307692307692,0.517416432364886
0.03125,0.125,3,0.742307692307692,0.517416432364886
0.00390625,0.25,3,0.742307692307692,0.517416432364886
0.00048828125,0.5,3,0.742307692307692,0.517416432364886
6.103515625e-05,1,3,0.742307692307692,0.517416432364886
8,0.03125,4,0.730769230769231,0.519681349578257
0.5,0.0625,4,0.730769230769231,0.519681349578257
0.03125,0.125,4,0.730769230769231,0.519681349578257
0.001953125,0.25,4,0.730769230769231,0.519681349578257
0.0001220703125,0.5,4,0.730769230769231,0.519681349578257
32,0.015625,3,0.734615384615385,0.522258669165886
4,0.03125,3,0.734615384615385,0.522258669165886
0.5,0.0625,3,0.734615384615385,0.522258669165886
0.0625,0.125,3,0.734615384615385,0.522258669165886
0.0078125,0.25,3,0.734615384615385,0.522258669165886
0.0009765625,0.5,3,0.734615384615385,0.522258669165886
0.0001220703125,1,3,0.734615384615385,0.522258669165886
64,0.0078125,2,0.684615384615385,0.523742580443611
16,0.015625,2,0.684615384615385,0.523742580443611
4,0.03125,2,0.684615384615385,0.523742580443611
1,0.0625,2,0.684615384615385,0.523742580443611
0.25,0.125,2,0.684615384615385,0.523742580443611
0.0625,0.25,2,0.684615384615385,0.523742580443611
0.015625,0.5,2,0.684615384615385,0.523742580443611
0.00390625,1,2,0.684615384615385,0.523742580443611
