"Year","TeamA","TeamB","O_ORebDiff","O_DRebDiff","O_AsstDiff","O_PFDiff","O_STLDiff","O_TODiff","O_BlkDiff","O_x3PPDiff","O_FGPDiff","O_FTPDiff","WL"
1999,"IND","MIL",-1.76966683716504,2.05120997323805,0.0336670199897157,-1.72955016197773,-1.55411017768754,-0.695624092550329,0.522634322046106,1.09477569225803,-0.422495728336205,0.895812101139603,"W"
1999,"CHA","PHI",-2.67484125387595,1.43327224071439,1.38708122357624,-1.98824356227349,-0.818683040031833,-0.764206749562383,1.25968272493165,0.707196171112636,0.528829768607284,1.76056717576435,"L"
1999,"NYK","TOR",-3.01046772299338,0.617937732523585,-2.41729203526153,-0.0443474400507002,-2.10914952686167,0.617243913108003,-2.46576192965343,0.562038935921372,1.51484153112801,0.558169746217856,"W"
1999,"MIA","DET",0.0406819962566853,1.38177742967077,1.50828249553925,-0.473039360540881,-1.15170664953631,-0.568256300956652,3.10900417217171,0.563554177417473,0.106371435306249,-1.57769175146095,"W"
1999,"LAL","SAC",0.620400442914188,0.88399425624902,-0.215468927934162,0.827818880946601,-2.41442116890745,-1.77335155988177,2.02353288792211,0.283947751307514,0.657434950612782,-2.05351169172031,"W"
1999,"SAS","PHO",-0.96619741109581,0.926906598785378,-1.87861971542607,-1.89954868217209,-1.80387788481591,-1.30307048322806,1.55450208608585,0.272785211284944,0.341864552583677,-0.440100409796186,"L"
1999,"POR","MIN",-0.508524953208365,0.76383969714726,-1.885353119424,-0.354779520405662,0.152635821022879,1.01894233274982,-0.562836962203501,0.673145799288962,0.207937016079099,-0.695728526184343,"W"
1999,"UTA","SEA",-1.07807290080163,-0.489200704914498,1.09754485166472,1.75172388200305,-0.388527544421893,0.656434002829166,1.34008800524643,2.1585366177822,1.17729439316564,2.74467978148494,"W"
1999,"IND","PHI",-3.10200221457094,1.23587546504717,0.269336159917675,-1.13085972129312,-3.21922822520992,-1.22469030378582,0.482431681888712,3.1954936093633,1.20306284369436,3.65753463707604,"W"
1999,"NYK","MIA",-1.21028938863588,-0.841081913712656,-2.30955757129445,0.266084640304262,-0.943566893596015,-0.303723195338867,-2.19774432860414,0.184129758445565,-0.391020891761886,1.60034289338227,"W"
1999,"LAL","PHO",0.966197411095893,1.54484433130897,-1.19181250763588,-0.975643681115644,-1.81775386854526,-2.19464502438412,1.32668712519396,-1.83180306184515,0.146572347925839,-2.21151521148867,"W"
1999,"POR","UTA",0.305114971924935,1.15005077997452,-0.781074863761351,-1.09390352125086,0.0555039349174145,0.225343015896622,-0.576237842255965,-1.13831804436547,0.389753092230925,-0.447468455061457,"W"
1999,"IND","NYK",0.406819962566651,0.781004634161776,1.81128567544664,-1.45607428166503,0.624419267820892,-0.401698419641732,0.830854563252786,0.795114958398634,0.296937837055215,1.07053377892633,"W"
1999,"LAL","POR",1.53574535868925,1.52767939429438,-0.0269336159917847,-0.177389760202861,-0.277519674587062,-0.979752243028654,1.74211440682036,-1.50303757582077,-0.765754523195125,-2.26305561787414,"W"
1999,"IND","LAL",-2.79688724264592,-1.08139103191624,-0.430937855868379,-0.406518200464861,-0.749303121385064,0.156760358884569,-1.47409680577108,2.95906771048397,-0.000598602956540351,4.08719897273764,"L"
2000,"PHI","IND",1.5662568558817,0.0429123425363613,-0.478071683853961,-1.86259248212989,1.76224993362784,0.568256300956571,-1.05866952414468,-0.717434158734844,0.533008518933246,-0.739049705393944,"W"
2000,"NYK","TOR",-3.50882217713757,-0.0429123425363613,-3.25896753500438,0.872166320997364,-0.749303121385076,0.871979496295438,-2.31835224907633,-0.833298970626649,0.512677656816801,1.72982469010301,"L"
2000,"MIA","CHA",-2.23750979411676,-1.48476705175808,-1.81801907944462,-0.20695472023662,-0.444031479339307,-0.470281076653706,-2.02353288792211,-0.00711650875329431,-0.0149858093551386,0.506285518122014,"L"
2000,"MIL","ORL",-0.956026912031743,0.429123425363621,0.276069563915663,-1.0569473212086,-0.0277519674587073,-1.31286800565833,-1.27308360498411,0.719033775010253,1.3585343265093,2.59062818554022,"W"
2000,"SAS","MIN",-1.01704990641673,2.07695737875982,-2.05368821937258,-2.57215152294121,-1.58186214514626,-0.0587851345817834,1.60810560629571,2.30099954597427,0.167947463280941,-2.5011522441472,"W"
2000,"UTA","DAL",1.1390958951867,-1.61350407936717,2.49809288323683,1.48563924169878,0.596667300362186,1.52841349912468,-0.388625521521469,0.0218028197386639,0.792184943518747,-1.51246602068122,"L"
2000,"SAC","PHO",0.172898484090895,-6.96038195939763,-0.356870411891015,-1.98085232226511,0.249767707128355,-0.293925672908596,0.0402026401573953,1.81893699174132,0.960974294349574,0.565272686084788,"W"
2000,"LAL","POR",1.27131238302091,0.875411787741758,-0.505005299845745,0.938687481073384,-1.49860624277014,-0.725016659841139,0.951462483724959,-0.223071469431991,-0.21943092890247,-2.80122946190211,"W"
2000,"PHI","TOR",-0.437331459759143,0.609355264016328,-2.10082204735822,-0.532169280608521,1.26271451937113,1.84193421689374,-1.48749768582354,-1.97002738119217,0.7128220367491,-0.0603698369364486,"W"
2000,"CHA","MIL",0.589888945721737,0.926906598785378,0.377070623884812,-1.29346700147905,-0.0971318861054643,0.411495942072002,0.92466072362004,-1.58164508690808,-1.89629362489605,-1.47446634032604,"L"
2000,"SAS","DAL",0.722105433555862,1.21012805952533,0.255869351921811,-2.63128144300879,-0.693799186467661,0.0489876121514319,1.125673924407,1.20105276724327,0.0843798408086949,-2.82155668966135,"W"
2000,"SAC","LAL",-0.996708908288345,-7.42383525879036,-0.242402543925945,-2.03998224233269,3.17760027402187,0.401698419641732,-0.777251043042927,0.452635952019954,-1.09610622652857,3.12512482469492,"L"
2000,"PHI","MIL",1.01704990641673,0.858246850727171,-1.02347740768735,-1.88476620215521,0.249767707128353,1.45983084211263,0.294819361154216,-2.47868241279499,-0.730082697116191,-1.4683579736545,"W"
2000,"SAS","LAL",-1.86120132874257,1.10713843743809,-0.740674439773702,-2.37258804271297,0.0555039349174145,-0.372305852350922,1.15247568451193,2.9098483968101,-0.316202976737808,1.12835375310905,"L"
2000,"PHI","LAL",-0.101704990641673,0.145901964623602,-1.31974718359681,-1.47085676168191,1.74837394989849,0.92096710844687,-1.09887216430207,-0.840437574278246,-1.24054810032219,2.20707232191755,"L"
2001,"NJN","IND",1.10858439799425,-0.454870830885396,0.713740823781918,-1.04955608120016,0.804807056302479,-0.215545493466272,0.723647522833067,-0.064822103582309,0.0178002721089643,-1.29878995996251,"W"
2001,"CHA","ORL",1.18994839050754,0.557860452972707,-0.303003179907447,0.347388280397219,-0.166511804752245,0.225343015896542,0.964863363777435,-1.18375450008794,-0.572835440543763,-0.334786563382721,"W"
2001,"BOS","PHI",-2.04427031189753,0.308968866261791,0.565605935827189,0.953469961090263,1.22108656818307,-0.920967108446871,-0.938061603672494,2.79090254005486,-0.837765797886289,-0.523203406678379,"W"
2001,"DET","TOR",-3.0918317155067,0.257474055218173,-0.0942676559712181,-0.561734240642342,-0.555039349174123,0.254735583187434,1.48749768582353,1.2671804002768,1.24310673845595,0.616080076278136,"W"
2001,"SAC","UTA",-0.976367910159962,3.02961138306705,-0.276069563915663,-3.03779964347371,-0.111007869834829,-1.9105168739058,-1.98333024776471,1.61682106371737,1.14879107623158,-0.40523827121995,"W"
2001,"DAL","MIN",-1.43404036804757,0.0514948110436205,-1.22547952762565,0.753906480862082,0.790931072573136,-1.08752498976179,-0.549436082151036,-0.0333568732023715,0.0523086464115832,0.313558311683207,"W"
2001,"LAL","POR",-0.640741441042573,1.39894236668536,-0.296269775909514,1.55216040177487,-1.06845074716019,-1.19529773649493,1.47409680577108,0.0394551935525812,0.720341975731979,-2.29459472321499,"W"
2001,"SAS","SEA",-0.620400442914188,1.99971516219443,-1.90555333141785,-1.16042468132695,-1.01294681224277,0.470281076653706,2.31835224907633,-0.782714032125638,-0.759077888370813,-0.488094713348443,"W"
2001,"NJN","CHA",-0.203409981283345,0.0858246850727226,1.55541632352483,-0.0960861201098992,0.874186974949247,0.597648868247464,0.455629921783782,-0.492391930241446,0.464793210458668,-0.345333666179881,"W"
2001,"BOS","DET",0.823810424197528,1.75082357548344,-0.289536371911526,0.591299200676103,2.0120176407562,-0.519268688805139,-3.64503937427028,-0.790270306250358,-1.9582284834948,0.280643334338871,"W"
2001,"SAC","DAL",0.966197411095893,1.15005077997445,0.989810387697635,-2.07693844237495,2.2201573966965,1.34226057294922,-0.147409680577102,-0.478349567845665,0.332909603567356,-1.96587532412047,"W"
2001,"LAL","SAS",1.16960739237916,0.351881208798155,1.60928355550834,1.83302752209607,0,-1.35205809537949,-0.790651923095391,-0.338824704805495,0.195431797018037,-1.52546080177987,"W"
2001,"NJN","BOS",1.50523386149671,-0.472035767899912,1.8045522714487,-0.303040840346521,-1.06845074716019,0.852384451434898,2.63997337033546,-1.01004886528627,1.58206684515348,-1.03524294377896,"W"
2001,"SAC","LAL",-0.0915344915774395,0.81533450819081,0.511738703843676,-1.94389612222285,1.60961411260496,0.979752243028654,-1.38029064540382,0.597742115998475,0.414619857153194,1.86334895503003,"L"
2001,"NJN","LAL",0.172898484090895,-0.789587102669035,0.727207631777838,-0.657820360752243,1.26271451937113,1.7047689028698,0.160810560629567,-0.787067577772539,-1.00077151471152,1.29504263798727,"L"
2002,"DET","ORL",-0.762787429812548,0.454870830885396,-0.377070623884812,-1.03477360118322,-1.94263772210943,-0.930764630877141,2.251347848814,0.0450205723576089,-0.392972488020784,-0.209772593031059,"W"
2002,"PHI","NOH",-0.559377448529202,-0.514948110436346,-0.242402543925947,0.2734758803127,2.60868494111842,0.0587851345817034,-1.47409680577108,-3.0055881752396,0.895808345141044,0.252712329086053,"W"
2002,"IND","BOS",1.57642735494585,1.29595274459812,2.25569033931094,0.391735720447921,-0.333023609504477,0.440888509362815,1.876123207345,0.235422176656018,1.80088905733786,0.836577368736225,"L"
2002,"NJN","MIL",1.16960739237916,1.38177742967077,0.430937855868324,-0.347388280397221,1.31821845428854,1.84193421689382,0.402026401573934,-2.37550317351594,-1.06554148409466,-0.670893569519096,"W"
2002,"SAS","PHO",-1.1187548970584,0.995566346843585,-0.558872531829258,-0.953469961090263,-0.499535414256722,0.930764630877223,1.67511000655804,0.495599421463061,1.28364588278686,-0.588486522331708,"W"
2002,"MIN","LAL",-1.21028938863584,0.514948110436343,1.08407804366885,-1.25651080143684,-1.19333460072437,-0.597648868247463,-0.495832561941176,0.588775847118905,1.05099660644117,1.29180587262008,"L"
2002,"DAL","POR",-0.813639925133385,1.42468977220714,-0.154868291952717,0.709559040811382,-0.832559023761186,-2.7335087580498,1.78231704697774,2.41032271050029,-0.521016505985716,2.98990860346602,"W"
2002,"SAC","UTA",-1.23063038676414,3.17551334769065,-0.464604875858042,-1.26390204144523,0.374651560692525,-1.30307048322806,-0.134008800524637,1.47971157977741,-0.265996130622393,0.0420211089997646,"W"
2002,"DET","PHI",-1.61710935120253,0.257474055218173,-1.01674400368942,-0.413909440473302,-3.99628331405373,-1.1169175570526,2.46576192965343,2.18482436680424,-1.25354389155519,-0.133978844858833,"W"
2002,"BOS","NJN",-1.44421086711164,-0.489200704914501,-2.10082204735822,-0.10347736011834,0.04162795118806,-0.774004271992573,-0.951462483724969,0.0591737764513669,-1.85546706294877,-0.531814106310618,"L"
2002,"SAS","LAL",-1.41369936991919,0.017164937014586,-1.83821929143842,-1.49303048170729,-0.138759837293537,1.0581324224709,0.790651923095392,-0.0922448519304426,0.767603192109156,-0.303044653257163,"W"
2002,"DAL","SAC",0.122045988769975,-1.77657098100536,-1.3264805875948,0.473039360540942,-0.97131886105471,-2.59634344402577,-0.107207040419718,0.00390387081022681,-0.775207982664162,2.93855305671079,"W"
2002,"DET","NJN",-1.09841389893002,-0.712344886103569,-1.79781886745077,-0.177389760202861,-2.23403338042585,-1.38145066267031,1.25968272493164,1.20335967901114,-0.781817345313155,0.506063546702702,"L"
2002,"SAS","DAL",0.274603474732484,0.102989622087311,-1.35341420358653,-0.428691920490241,-0.499535414256722,3.46832294032129,1.07207040419714,-1.29307513238917,0.63527438769269,-3.68634114452843,"W"
2002,"NJN","SAS",0.528865951336666,-0.240309118203654,1.69008440348369,0.739124000845203,1.22108656818308,-0.744611704701762,-2.07713640813196,-0.986433409900406,-1.43567714640486,1.13899345932518,"L"
2003,"IND","BOS",1.15943689331501,0.102989622087241,0.612739763812825,-0.946078721081825,-0.610543284091527,-1.77335155988185,1.07207040419714,0.21742239439214,-0.540383968993246,0.473032234665184,"W"
2003,"MIA","NOH",-1.53574535868925,0.351881208798155,-1.01674400368942,0.709559040811382,-1.63736608006368,-0.774004271992573,-0.442229041731317,1.80220855001366,0.391780144387463,0.399679849644336,"W"
2003,"DET","MIL",0.549206949465052,-0.0858246850727251,-1.1446786796503,-0.02217372002532,1.45697829158208,1.10712003462233,2.50596456981082,-0.305897209247117,-0.813770771663042,-0.782070545211212,"W"
2003,"NJN","NYK",-0.895003917646673,-0.600772795508998,2.11428885535408,-1.29346700147904,1.40147435666466,-0.940562153307411,-0.92466072362004,-1.32410607601358,-0.0618654845603111,-1.42551851937064,"W"
2003,"MIN","DEN",-2.11546380534666,2.21427687487617,0.646406783802543,-0.539560520616962,-2.55318100620097,-1.93011191876634,-0.777251043042938,1.27636641686016,1.33184463892174,0.507989841802071,"W"
2003,"SAC","DAL",-2.90876273235175,-0.394793551334516,1.27261335561123,-0.169998520194423,0.749303121385064,1.39124818510066,-1.50089856587601,2.46891857087974,0.203139304680671,-0.00277879799020697,"W"
2003,"SAS","MEM",-0.193239482219112,2.47175093009434,-1.60928355550839,-1.74433264199461,-1.85938181973331,-0.244938060757164,-0.375224641468994,0.825286257773167,-0.236662922699775,-1.62034868123463,"W"
2003,"LAL","HOU",1.5662568558817,-0.961236472814413,2.48462607524096,-0.221737200253559,1.69287001498108,-1.94970696362696,-0.857656323357705,-1.81406816636137,0.812032563549245,-2.82392175377605,"W"
2003,"IND","MIA",0.254262476604183,-0.0600772795509474,1.4072814355701,-0.761297720870583,1.88713378719203,0.313520717769137,1.3132862451415,-0.321438197383065,0.713373970179857,0.0631302694042009,"W"
2003,"DET","NJN",1.5459158577534,0.163066901638119,-2.0671550273685,-0.428691920490181,-0.693799186467649,0.215545493466272,3.32341825301114,0.370208630764596,-0.452849398323025,-0.0206652641805532,"W"
2003,"MIN","SAC",-0.132216487834123,1.31311768161263,-1.76415184746106,1.07172980122554,-2.06752157567361,-1.00914481031947,1.8359205671876,-1.75977876987792,-0.0561368419883725,-0.521591964857513,"W"
2003,"SAS","LAL",0.274603474732568,1.15005077997445,-1.83148588744049,-0.480430600549382,-0.291395658316415,0.578053823386841,2.11733904828935,1.42301885260998,-0.82978108837061,-0.442815507909886,"L"
2003,"IND","DET",-0.498354454144215,-0.343298740290896,0.484805087851892,0.33260580038028,0.92969090986666,-0.695624092550329,-2.13073992834182,0.319366541986558,0.0327328885535237,0.391425206027596,"L"
2003,"MIN","LAL",-1.28148288208498,0.944071535799894,-0.390537431880676,-0.00739124000844071,-1.67899403125173,-0.901372063586331,1.11227304435453,1.68110268063768,0.560831429952401,3.10880903712526,"L"
2003,"DET","LAL",0.132216487834209,-0.369046145812741,-1.65641738349398,-0.502604320574702,-0.319147625775123,0.813194361713734,2.55956809002067,0.759443646224272,-1.30036427280959,2.10607542777273,"W"
2004,"MIA","NJN",0.32545597005332,2.16278206383255,0.121201271962946,-1.25651080143678,-1.69287001498108,-0.3527108074903,2.22454608870907,0.717001924612499,4.02350561231572,-3.21196518305847,"W"
2004,"CHI","WAS",-1.34250587647005,1.86239566607809,1.21201271962973,1.64085528187633,-1.94263772210943,1.93990944119669,0.294819361154216,0.627646416761808,-0.306105964052441,0.890834310322147,"L"
2004,"BOS","IND",0.416990461630843,0.17164937014545,2.16142268333966,0.820427640938102,0.721551153926369,1.21489278135547,0.884458083462634,0.228991070850037,2.47472847696329,-1.00630903648558,"L"
2004,"DET","PHI",1.47472236430426,-0.248891586710914,0.518472107841609,-1.77389760202837,-2.49767707128356,-1.38145066267039,2.35855488923372,-0.131742946088982,0.466412895689256,-1.79178965628015,"W"
2004,"PHO","MEM",0.813639925133385,2.96095163500884,1.42074824356596,-2.56476028293277,-1.76224993362785,-0.705421614980599,-0.30822024120668,1.65677397006742,2.14763029698598,-0.209031393326285,"W"
2004,"DAL","HOU",1.17977789144331,-0.609355264016328,-0.828208691746988,0.155216040177481,2.0120176407562,-0.323318240199409,1.11227304435454,0.00611238836513106,0.956636157320771,0.289694521339082,"W"
2004,"SEA","SAC",0.183068983154962,-1.23587546504717,-3.48790327093446,1.91433116218897,-1.67899403125173,0.391900897211462,0.294819361154214,-0.409748596474588,-1.08495489955976,0.101174772971044,"W"
2004,"SAS","DEN",0.203409981283345,0.137319496116343,-1.25914654761531,-1.19738088136914,-1.90100977092137,-0.960157198168033,0.723647522833078,1.0723881731002,-0.425843229409153,-1.38823027320269,"W"
2004,"MIA","WAS",-2.50194276978506,2.27435415442712,1.52848270753304,0.0591299200676419,-2.60868494111839,-0.450686031793166,1.70191176666297,1.5776886475683,3.48577695373271,-1.87185210607959,"W"
2004,"IND","DET",-1.8917128259351,-0.763839697147189,-2.006554391387,1.85520124212139,0.541163365444771,0.391900897211462,-1.876123207345,-0.0280667030897394,-0.807211186725848,1.91326314465755,"L"
2004,"PHO","DAL",-0.233921478475798,1.04706115788714,2.13448906734794,-1.95128736223123,-1.88713378719203,0.225343015896623,-0.107207040419718,1.35984344715826,1.43241507954402,-1.45978030770875,"W"
2004,"SEA","SAS",0.549206949464968,-1.52767939429445,-1.91228673541584,1.67781148191853,-0.832559023761187,-0.127367791593757,-2.74718041075518,0.0787782276631636,-0.67628381375414,2.33781533259562,"L"
2004,"MIA","DET",-1.69847334371591,1.13288584295993,0.0202002119937969,1.30085824148748,-0.666047219008953,-0.0587851345817034,-0.308220241206679,1.50289609450019,2.96405020418376,-2.35728663446053,"L"
2004,"PHO","SAS",-0.203409981283345,1.39894236668529,1.05041102367908,-1.13085972129312,-0.568915332903478,-0.0097975224302701,-1.20607920472179,1.37228030218432,1.70227416876081,0.854544459045816,"L"
2004,"DET","SAS",0.681423437299175,0.154484433130862,0.107734463967082,-0.576516720659221,-0.513411397986063,0.0685826570119735,-0.61644048241336,-0.871854081156687,-0.641916941441944,0.517559867934573,"L"
